"ID","Hotel_Name","Location","Review"
"rn458870942","Burger House Kata Beach","Kata Beach","Fast Food Garbage from this place makes up 50% of Street litter We find every morning a lot of street littering as wrappers and cups from Burger house around Kata-Plaza Why this place serve not normal glass and plates ? WHAT IS THE PROBLEM ?More"
"rn458816374","Burger House Kata Beach","Kata Beach","Coming to the end of our 2 weeks in Thailand we had devoured all kinds of Thai food and I was craving comfort food The Burger House did not disappoint The food was fresh and yummy the service great and the prices reasonable Would definitely More"
"rn456818172","Burger House Kata Beach","Kata Beach","When you're tired of the thaifood this is an excellent choice Very good and tasty mushroom hamburger "
"rn455814004","Burger House Kata Beach","Kata Beach","Very recommended for burger lovers Decent price and loving the double decker burgers Meat are fresh without the beefy taste The bun is soft and immediately we know this is not one of those dried up commercial baked burger buns Took a little longer to prepare More"
"rn451435070","Burger House Kata Beach","Kata Beach","We were here 2 times The food was very good every time I had chesseburgers The burgers were fresh cooked and very delicious If you are looking for good burgers than this is the place to be "
"rn450103864","Burger House Kata Beach","Kata Beach","The bun was soft and patty was well-seasoned There are many choices on the menu Friendly service staff "
"rn450031352","Burger House Kata Beach","Kata Beach","Good burger and fries coffee house across the road located hidden away on a busy corner next to good restuarants"
"rn448747872","Burger House Kata Beach","Kata Beach","Called in after going to the beach friendly staff clean and welcoming I had the big wrap plenty of meat and very tasty with a little kick to it would definitely recommend this place AAA"
"rn446852024","Burger House Kata Beach","Kata Beach","They make the freshest and best burgers hands down Everything is made fresh and the owners are sweethearts We eat here every time we are in Kata Awesome after a day of stand up paddleboarding or surfing "
"rn446716263","Burger House Kata Beach","Kata Beach","Had our first dinner in phuket from Burger House We ordered take away to eat back at our hotel Walk all the way back with a nice smell accompanying us The patty and the bun was awesome The wedges was just amazing Highly recommanded "
"rn442847848","Burger House Kata Beach","Kata Beach","An excellent burger cooked to perfection and delivered with a huge smile Thank you burger house kata"
"rn442202237","Burger House Kata Beach","Kata Beach","Popped in for a burger this evening after reading other reviews on TripAdvisor Firstly may I say that the staff are very friendly Always a little worrying when a restaurant is quiet but rest assured the burgers are amazing very tasty and served the way More"
"rn440264111","Burger House Kata Beach","Kata Beach","Very average and overpriced for Thailand Ok if you really want a break from Thai food The Thai food in this area isn't great and takes some hunting to get something decent Anyway this place was ok Seemingly frozen fish burger and a small and More"
"rn438666204","Burger House Kata Beach","Kata Beach","Friendly service from the girl that took our order but if this place wants to be a burger house they should do burgers from scratch Meat tasted like a frozen paddy McDonalds is even better The other girl charged us the wrong price when we More"
"rn438200154","Burger House Kata Beach","Kata Beach","I dont know what was in the burger but it sure didnt taste like beef The fries were fabulous hot and tasty The burger bun was sesame seed and seemed home-made More"
"rn435618067","Burger House Kata Beach","Kata Beach","Used this takeaway a few times during our stay and all the meals we had were of excellent quality The burgers are very moist and well cooked and together with the bun make an exceptional burger Well worth a visit "
"rn433801586","Burger House Kata Beach","Kata Beach","Very friendly server Hamburger itself either wasn't pure beef or wasn't of good quality as flavor was mediocre at best "
"rn425368169","Burger House Kata Beach","Kata Beach","the BBQ & Mushroom Cheese burger was really delicious the bun was soft and buttery as if it was home made (maybe it was? ) and so was the texas fries basket we really enjoyed the meal and and the staff and owner were friendly and More"
"rn424600823","Burger House Kata Beach","Kata Beach","Very friendly staff and yummy food <f0><U+009F><U+0098><U+008D><f0><U+009F><U+0098><U+008D> Came with wife for halal food and the taste is Awsome "
"rn424030369","Burger House Kata Beach","Kata Beach","Try the chicken burger here (like a KFC Zinger burger) - very nice French fries are the best in Kata Great for a change from Thai "
"rn423775156","Burger House Kata Beach","Kata Beach","The food is amazing and the service is outstanding I went here 3 times in 5 days The burgers are the best I have had any were My wife's a chef and she said the same thing Best she has ever had Highly recommend to More"
"rn422900024","Burger House Kata Beach","Kata Beach","Tasty clean fresh and halal burger Good service friendly staff Try the classic burger and onion rings it is nice and light "
"rn421404509","Burger House Kata Beach","Kata Beach","Very fast and delicious burgers Godd variety of choice Fast service and good working hours Worth to visit "
"rn420387221","Burger House Kata Beach","Kata Beach","Came here with my wife and we were both impressed with the quality of the food Highly recommend this place"
"rn417111102","Burger House Kata Beach","Kata Beach","Went there because of the good reviews and were slightly disappointed as we expected a bit more Good burgers but not the best even in Kata Good size and reasonable priced More"
"rn416824621","Burger House Kata Beach","Kata Beach","Mushroom cheese beef burger was awesome <f0><U+009F><U+0098><U+008B> right at the corner on the way to Kata Plaza and its halal burger <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB>"
"rn416765017","Burger House Kata Beach","Kata Beach","Husband and I visited burger house during our kata beach stay burger was simple but nice fresh and not oily had the texas fries really enjoyed them not oily like some other loaded fries good little place for a quick lunch "
"rn414419257","Burger House Kata Beach","Kata Beach","We headed down to Kata beach but before doing so felt like a quick lunch and decided on traditional burger and not Thai food Not a big place as its more a take out but they have 3 or 4 tables Was empty so we More"
